pgRNA_target	mean_observed_cs	mean_expected_cs	gi_score	target_type	p_val	fdr
GPD1L_GPD1	-0.2850975756014377	-0.6925153200802088	0.25491415604518963	gene_gene	0.5782151012267515	0.8005715848612281
GPR21_GPR52	-0.23845658168591222	-1.4709302820363133	0.7536228584936139	gene_gene	0.08201084409060577	0.2974336951173378
GPSM2_GPSM1	-1.2220276288051215	-1.3615138266903586	-0.2934922475935	gene_gene	0.47447814511330566	0.7316563714967761
GPX2_GPX1	-0.2021805112271487	-0.2808542299167186	0.09875733975471022	gene_gene	0.8016320462570747	0.925747976632918
GREB1L_GREB1	-0.18097547896923036	-1.4934575244068196	0.8241867503853763	gene_gene	0.01210329043516606	0.12417723234757089
GREM2_GREM1	-0.6881678732363745	-0.20736343962480652	-0.4299101026605368	gene_gene	0.13494655531449928	0.37403853225737144
GRHL2_GRHL1	-1.1962133438123765	-0.5948421867644007	-0.7129256882964898	gene_gene	0.030078275439653548	0.17732076365289232
GRID2_GRID1	-0.4872506697571178	-1.1725787119471605	0.33155986216753125	gene_gene	0.24105611478397124	0.5249213493181614
GRIK5_GRIK4	-0.4385387297742138	-0.21130648360424253	-0.17799102009963536	gene_gene	0.5009656807676335	0.7521787918231232
GRIN2B_GRIN2A	-1.0897930001367364	0.4496252659035141	-1.213084137477357	gene_gene	4.0028976873110125e-4	0.04581094019922603
GRIP2_GRIP1	-0.215684640979979	-0.45564797142099805	0.1867653982943082	gene_gene	0.5335018386288248	0.7706969057330849
GRK3_GRK2	2.2065393108603666	1.5565805759955027	1.4403792990262612	gene_gene	3.3948931766657344e-4	0.04581094019922603
GRM1_GRM5	0.11254739701110257	-0.0311919581129365	0.268492851087032	gene_gene	0.22089828150002258	0.5006445791317029
GRM3_GRM2	-0.4895772727607092	-1.432328758312549	0.48008417286764776	gene_gene	0.15367644190634255	0.40795550299879596
GSK3B_GSK3A	-0.16394502178916348	2.304457742177793	-1.364437790961984	gene_gene	0.0030433752676469667	0.072934450720812255
GSN_SCIN	-0.5472185386163341	-0.5683513339564688	-0.07931555542980498	gene_gene	0.8501550077063873	0.9437644670576528
GSPT2_GSPT1	-1.5957697787546226	-1.0231501426208367	-0.8637405064745046	gene_gene	0.014802878485779873	0.13071883794881153
GSTO2_GSTO1	-1.0101303045559837	-1.2957598681763198	-0.11978180669731231	gene_gene	0.7083508407603136	0.8886740145957649
GXYLT2_GXYLT1	-0.05169463536627706	-0.7048649841173936	0.49548921474581753	gene_gene	0.07148983474237953	0.28540515420407336
GYS2_GYS1	-0.7455922084958901	-1.1849930406206624	0.080427996149208	gene_gene	0.861523309934734	0.9480438132828805
H2AFZ_H2AFV	-1.2709009722926203	-1.2167357887787884	-0.42644603537269454	gene_gene	0.30851482457604407	0.5928549800621742
HACD2_HACD1	-0.8559276661849566	-0.7050354649136833	-0.30864480864534055	gene_gene	0.4099432425722457	0.6810347416926017
HAND2_HAND1	0.02602324461313753	-0.6926485802455999	0.5661123676519546	gene_gene	0.12460272503443168	0.362759104546492
HARS2_HARS	-3.0333733454969503	-4.8861844268941566	-0.05787093584676135	gene_gene	0.8854814334174311	0.9578791670371242
HCRTR2_HCRTR1	-0.4252137924711652	-1.0111943810069361	0.29987212180491374	gene_gene	0.37537771851281565	0.6498135295263868
HEATR5B_HEATR5A	-1.2108052909465223	-1.195601523081054	-0.3786241662378772	gene_gene	0.2572417564737992	0.5474359693553992
HECW2_HECW1	-0.2940584173187294	-0.26719655177610324	-0.0010523194026035004	gene_gene	0.9955165925437919	0.996628826142557
HEXB_HEXA	-0.8091902743573615	0.9765262378649963	-1.2384813303272653	gene_gene	0.0015332941337023072	0.058347811073077335
HEY2_HEY1	-0.7531039702296285	-1.1591407693306153	0.05790242094367577	gene_gene	0.8759867185067589	0.9547791746687425
HIGD1C_HIGD1A	-0.8723053156929103	-1.4452813313189457	0.10487839027830105	gene_gene	0.6255291684466687	0.8370640567062434
HMGCLL1_HMGCL	-0.3816305357826229	0.21527575353543124	-0.36882222459027014	gene_gene	0.2926899173615777	0.5831648799535245
HMGCS2_HMGCS1	-2.3649952295437373	-2.4293146767521265	-0.8163300884366148	gene_gene	0.09487019864445316	0.31933432877054496
HMGN4_HMGN2	-0.254228757755794	0.1381841521367227	-0.196649180214875	gene_gene	0.6896576808170911	0.8748355234538228
HNF4G_HNF4A	-0.10750405316810044	0.5591057964356604	-0.2943764614060095	gene_gene	0.5019469129227507	0.7525550513980106
HNRNPD_HNRNPAB	-1.5738407136389423	0.06556839654776467	-1.4740892357147204	gene_gene	0.001232425416756304	0.05610345789946341
HNRNPLL_HNRNPL	-0.5205036683165505	-1.019984253837461	0.20968700095910545	gene_gene	0.6138376746020653	0.8327037805641476
HNRNPR_SYNCRIP	-1.4970140507822358	0.052068523037290336	-1.3894224654838854	gene_gene	0.01053316026118362	0.11665758138730246
HOOK3_HOOK1	-0.7434394609055103	-1.5565222594369141	0.29834787414162667	gene_gene	0.4902944826386314	0.7439288230562271
HOXA5_HOXB5	-0.6995692009299443	-0.07446295078358525	-0.5184939388999033	gene_gene	0.16143894909764822	0.423109713920045
HOXA6_HOXB6	-1.0998082071865878	-0.30767620748216395	-0.7832933818029759	gene_gene	0.04279699763881548	0.21159961571615452
HOXA7_HOXB7	-1.392904604448271	-0.8583930123211431	-0.7565587169939944	gene_gene	0.021819116949213575	0.1528822480114965
HPRT1_PRTFDC1	-2.1256742328454563	-1.7038313299453123	-0.9983365458581444	gene_gene	0.007652352409690484	0.10697760560349401
HPR_HP	-0.6489076632492647	-0.714326114142024	-0.09622922274592378	gene_gene	0.7936456463761774	0.9215952827141632
HRASLS2_PLA2G16	-0.2418289201635807	-0.49304197364265134	0.18233784055544425	gene_gene	0.6144222070182059	0.8327037805641476
HS6ST3_HS6ST1	-0.6958546003649023	-1.9619328515879295	0.581376612775382	gene_gene	0.19404163318795506	0.4691190921130126
HSD17B13_HSD17B11	-0.32232878527855396	-0.7575077290115381	0.2554275566512401	gene_gene	0.34982761056421263	0.6318549160456635
HSD3B2_HSD3B1	-1.1145716641086076	-1.6288600383111969	-0.030773864804874526	gene_gene	0.8896116762973565	0.9578791670371242
HSP90AB1_HSP90AA1	-1.2465195808216545	-0.9383841365544373	-0.5637185171407488	gene_gene	0.20991577004773193	0.4925130823443369
HSPA12B_HSPA12A	-0.32827988367674726	-0.45502832239957813	0.07381029186559927	gene_gene	0.823194001625531	0.9358607303248311
HTN3_HTN1	-0.5133402586442015	0.6976469964843951	-0.7806710417905841	gene_gene	0.040857969986466104	0.20636918237465512
HTR1D_HTR1B	-0.939612547040947	-0.09383036591113007	-0.7472895785756224	gene_gene	0.024470710070767385	0.16054032721586245
HTR1F_HTR1E	-0.7342911970652141	0.0038999689896622772	-0.5987255247876847	gene_gene	0.04608971773559436	0.22183368816664575
ICK_MAK	0.2683263642420518	-0.24969259069301492	0.5511669643661053	gene_gene	0.1679056155739197	0.43235696010284325
IDH2_IDH1	0.07814825737848323	-1.3383108500187826	0.9932084139249688	gene_gene	0.005181116617265648	0.0952955377818503
IDI2_IDI1	-0.7288810677216342	-0.2657942396755371	-0.43668936835760946	gene_gene	0.12712120525370796	0.3657397804785452
IFFO2_IFFO1	-0.9924056848837607	-1.1086339680193922	-0.2107313274585161	gene_gene	0.3458746908020578	0.6305326221701231
IFIT3_IFIT2	-0.7699425943367452	0.04243642127746587	-0.6567571261048276	gene_gene	0.08265107112832827	0.29772180076924576
IGFL3_IGFL2	-1.0191231089640387	-1.3100132016366	-0.12049692874922108	gene_gene	0.7253509237235201	0.8915411114978827
IL1RAPL2_IL1RAPL1	-0.16645574770684152	-0.9313956088268259	0.36139392223890665	gene_gene	0.22083851959788808	0.5006445791317029
IL36G_IL36A	-0.2263680044646009	0.6311862431404904	-0.4551014302374193	gene_gene	0.25514505336609244	0.5444736165937535
IMPDH2_IMPDH1	-1.429155164261095	-1.5458528603274024	-0.3935641268734213	gene_gene	0.38755205086500466	0.6565437703798599
INSIG2_INSIG1	-0.9641470686281091	0.23053980257317241	-0.9602034170436411	gene_gene	0.0019399483161373894	0.06244208642567222
INTS6L_INTS6	-2.2696281574794317	-0.942574698828189	-1.5843934074266728	gene_gene	5.960472712500598e-4	0.050535983139842165
IPO5_RANBP6	-0.02045117813006557	-0.3624469758714882	0.3278719975171736	gene_gene	0.430131499932051	0.70885671188802
IPO8_IPO7	-1.1463379946901915	-1.7872501131778509	0.02944549566370948	gene_gene	0.9543233616028929	0.9836560226835653
ISL2_ISL1	-0.26582125139320906	-0.41485988796919365	0.11294093972465272	gene_gene	0.695804681689012	0.8793605179628005
ITGB5_ITGB3	-0.3739263729228543	0.652383472498347	-0.6149701773129749	gene_gene	0.04907086057386468	0.22870129588724264
ITIH3_ITIH1	-1.1176598989990536	-1.8456187277723364	0.09202140568213293	gene_gene	0.7806611421276779	0.9177178023879347
ITLN2_ITLN1	-0.908035043264486	-0.6818983555450111	-0.3741891576814297	gene_gene	0.17273531741367354	0.439922316289899
ITSN2_ITSN1	-0.17337018361176243	-0.8803295247069203	0.4757154241358157	gene_gene	0.07821023789409585	0.29507891952717485
JAG2_JAG1	0.4218395865497842	-0.974420482070626	1.125568906928718	gene_gene	0.00777402891372007	0.10697760560349401
JRKL_TIGD2	-0.0813737562750525	0.04254835208129524	0.03174670767961649	gene_gene	0.9179550446996663	0.9720396506318421
KAT2B_KAT2A	0.040221191816351996	-0.9323711824363184	0.7195302075247204	gene_gene	0.04339115743256322	0.21282329597876248
KATNAL1_KATNA1	-0.37843103838667436	-0.4034862392864779	-0.006274140780557123	gene_gene	0.9876454788276403	0.9964842834168466
KBTBD7_KBTBD6	-0.905165781873283	-0.16007919364847617	-0.6743685327068873	gene_gene	0.015266438625822306	0.13071883794881153
KCNB2_KCNB1	0.015396714630588771	0.0672404170460336	0.11417715973528068	gene_gene	0.7202300514820342	0.8902855578465884
KCNH5_KCNH1	0.18374341743621533	-0.9534200821941393	0.8752766687332021	gene_gene	0.031654525793744226	0.18169525836025385
KCNJ10_KCNJ15	-0.5659970376037463	0.31122324287925046	-0.6089106276684649	gene_gene	0.13236406319596755	0.37144769860698895
KCNJ11_KCNJ8	-0.23730326832259155	-1.0486773616096454	0.5095510419610212	gene_gene	0.02029011586356632	0.14821857687569723
KCNK13_KCNK12	1.1555186355603828	0.9484266175790451	0.742546550286254	gene_gene	3.643235340318769e-4	0.04581094019922603
KCNK9_KCNK3	-0.21628673202155155	0.629307784438213	-0.4439292351340728	gene_gene	0.2106912415155488	0.49320904263867105
KCNS3_KCNS2	-0.16057328688897815	0.5981571121580939	-0.37012490824153804	gene_gene	0.3795533095833904	0.6509345431548748
KCNT2_KCNT1	-0.6740280816376557	-0.17538755698072525	-0.43434043715356424	gene_gene	0.13552994386205766	0.37425158760836297
KCTD15_KCTD1	-1.1939862063281232	-2.5903367642779354	0.4481931780664777	gene_gene	0.2017804096731806	0.48221304399855225
KCTD2_KCTD5	2.5172999434094807	3.0945851700553426	0.857937402679341	gene_gene	0.008542868528493402	0.11194185618828659
KCTD3_SHKBP1	-0.6633291047348777	-0.5199838974127742	-0.22351571035965856	gene_gene	0.34087361066584754	0.6269639624746838
KDELC2_KDELC1	0.049914814866189254	1.6893565428511603	-0.7933553888555974	gene_gene	0.013425507756935856	0.12623622510572946
KDM5D_KDM5C	0.2089790520998865	0.679800718444199	-0.047987431265825393	gene_gene	0.8179796293696123	0.9319900644366158
KDM6A_UTY	-0.036693909079034095	-0.36958455038201055	0.31577444248484765	gene_gene	0.2176882826911032	0.4993740115185664
KHDRBS3_KHDRBS2	-0.19277071874842336	-0.49619363321690163	0.428523188324757	gene_gene	0.36486346726275354	0.6447676736477503
KIAA1324L_KIAA1324	-0.726705845051036	-0.40722312504901637	-0.3523787355832726	gene_gene	0.2927147989669633	0.5831648799535245
KIF13B_KIF13A	-1.3990148606597257	-0.039116789019462306	-1.2384670282592312	gene_gene	7.979115985487582e-4	0.050535983139842165
KIF21B_KIF21A	-0.6817993024004885	-0.9332208425986607	-0.0019968430388062064	gene_gene	0.9935819020088363	0.9964842834168466
KIF3C_KIF3B	-0.22623553851902714	-1.1805956586489297	0.597230868359248	gene_gene	0.11330666904138342	0.3463666955526122
KIF4B_KIF4A	-0.9046801401492572	-0.9236960223448858	-0.23040925954280783	gene_gene	0.47419760315682313	0.7316563714967761
KLF7_KLF6	-0.5168303578400789	-1.1950620159493326	0.31503744587051974	gene_gene	0.21291463618547396	0.49523399363405984
KLHL13_KLHL9	-0.7895891465056241	-0.15357656599983843	-0.5625683252398114	gene_gene	0.10142836065536294	0.32647253585944946
KLHL2_KLHL3	-0.031981686630773096	-0.28189377871944027	0.26955988661764346	gene_gene	0.3353750920964921	0.6212883900348685
L3MBTL2_MBTD1	-1.0871867533358075	-0.6461681876341461	-0.574091310540195	gene_gene	0.04555775510383618	0.22030275942230643
LANCL2_LANCL1	-0.6693846488658775	-1.2088735387268843	0.17050425381962747	gene_gene	0.5298057145587862	0.7699255830202066
LARGE2_LARGE1	-0.43967393976945485	-0.6194451950140193	0.057902014540781394	gene_gene	0.8772477488062504	0.9551428977488773
LARP1B_LARP1	-0.9398694802844043	-2.388471061874666	0.5850755625611758	gene_gene	0.0482348706674255	0.22805390942485781
LCE3E_LCE3D	-1.1011367809142636	-0.44147252154540634	-0.7069191927822029	gene_gene	0.01900028064417055	0.14413084297879036
LDB2_LDB1	-0.6516411346558652	-0.36330343385599756	-0.30282056749197406	gene_gene	0.4678689540366451	0.7316563714967761
LDLRAD4_PMEPA1	-0.8061444176387458	-0.848206677561175	-0.17571428622507254	gene_gene	0.5268116898140105	0.7697600967190891
LEFTY2_LEFTY1	-0.3130971094384639	-0.8142178778698927	0.29759388598325726	gene_gene	0.4360037279109671	0.7094531433622372
LGI2_LGI1	-0.369213596019571	-0.392342034519629	-0.0035287414221220545	gene_gene	0.9891575316375585	0.9964842834168466
LGR6_LGR5	-1.207180243793945	-0.906580855675606	-0.5428490670157684	gene_gene	0.12889378680884053	0.3687794455919604
LHFPL6_LHFPL1	-0.6045661826221735	-1.0030563870789078	0.11579355802300098	gene_gene	0.6896761602373827	0.8748355234538228
LHX1_LHX5	-0.3126461884197546	-1.4046501133467482	0.6409407696710788	gene_gene	0.00566336136324075	0.09657384683773744
LHX2_LHX9	-0.5626081073088872	-1.090597068842863	0.20859124632238835	gene_gene	0.5636376842608637	0.786905029461665
LHX4_LHX3	-0.2753874916787915	0.12895974898701668	-0.21245080385829596	gene_gene	0.445349954312243	0.7178567338679347
LHX8_LHX6	-0.39862644144030657	-0.9542724505318776	0.2934018262940557	gene_gene	0.27792161246708313	0.5682800912276651
LIN28B_LIN28A	-0.8679624595032706	1.2134695302885241	-1.4348593125007307	gene_gene	7.448880839951252e-4	0.050535983139842165
LLGL2_LLGL1	0.666969616155618	-0.805214746026826	1.2724320055242295	gene_gene	1.893242651460235e-4	0.039000798620080844
LMAN2L_LMAN2	-1.1117412627016225	-1.6995615925365386	0.01311675662671883	gene_gene	0.9556065042784551	0.9836560226835653
LMBR1L_LMBR1	-0.13363345571681792	-0.5569946623592509	0.3276740934705835	gene_gene	0.16686489062653362	0.43235696010284325
LMNB2_LMNB1	-0.436085555164229	0.5269531968565186	-0.6042852082194876	gene_gene	0.04116360142082133	0.20636918237465512
LMO3_LMO1	-0.5781660683652131	-0.4185203217595746	-0.1972780651847266	gene_gene	0.3817130719082955	0.6509345431548748
LMX1B_LMX1A	-0.130640185473321	-1.0630798734817524	0.6245784431460799	gene_gene	0.1074238382614609	0.33809825881176264
LRBA_NBEA	-1.2475072262008249	-0.29890238777275097	-0.9360878329003117	gene_gene	0.0030714610702072234	0.072934450720812255
LRIG3_LRIG2	-1.278506367996124	0.05632254737979102	-1.17338532492852	gene_gene	0.004132366655731311	0.08185264721929328
LRP1B_LRP1	-0.541178886357693	-1.3633279056794785	0.388410028729547	gene_gene	0.1281787440453562	0.3677551709379301
LRP6_LRP5	0.296256903572127	-0.3863778282603906	0.6584780207176955	gene_gene	0.05979202557784135	0.25876380817301087
LRRN3_LRRN1	-0.5782371075516793	-1.3058430475687741	0.31796723844128066	gene_gene	0.2975170865813575	0.5858701983194203
LRRTM4_LRRTM3	-0.5477092635513812	-1.9139087388604812	0.7016317475038006	gene_gene	0.06116418230173163	0.26213122561769786
LTF_TF	-0.49384891611347426	-1.1009437517585774	0.28335931641302387	gene_gene	0.3508941863865238	0.6318549160456635
LYPLA2_LYPLA1	-0.9945153262425649	-0.6864574717579687	-0.458021715063192	gene_gene	0.11524711809893519	0.3470892738067346
LYZL2_LYZL1	-0.745884315386839	-0.08781037943382428	-0.557057478965734	gene_gene	0.12100714382759657	0.3579114738741952
MAB21L2_MAB21L1	-0.49051930633267266	-0.1294884370755995	-0.277487765563552	gene_gene	0.463927945415341	0.7316563714967761
MAGOHB_MAGOH	-0.6652932052529753	-1.3555579102874127	0.2597832528750928	gene_gene	0.4694933578936282	0.7316563714967761
MAGT1_TUSC3	-0.5133299209095427	-0.33597891692897625	-0.18037817996004746	gene_gene	0.5838862079283216	0.8040144307034375
MAN2A2_MAN2A1	-0.33800327700555266	-1.2978946312285569	0.5535849933246813	gene_gene	0.07410557400224907	0.2913310733676204
MANEAL_MANEA	-0.8197582853491957	-1.1543708823198382	-0.011522025784749711	gene_gene	0.9722485864518524	0.9924836908279565
MAOB_MAOA	-0.2810583355081094	-0.3485281992932755	0.059181453075908344	gene_gene	0.8707073792981488	0.952665937795331
MAP2K2_MAP2K1	-1.9043021706374617	-0.8357550606101535	-1.0075268803026045	gene_gene	0.05694239029331632	0.2528045775953267
MAP3K13_MAP3K12	-0.7832904742581895	-0.2565372245585646	-0.49647482470860826	gene_gene	0.14558741399772593	0.39050790733765023
MAP3K15_MAP3K5	-0.12144375583792498	-0.24460437428914336	0.15844184156568059	gene_gene	0.6470986769544538	0.849912669739412
MAP3K3_MAP3K2	-1.2359597454277433	-1.9032044317157066	0.007164694982123118	gene_gene	0.9751349121904995	0.9944445144120936
MAPK3_MAPK1	-2.5770697396808675	-2.5348474380769934	-0.96711601097081	gene_gene	0.02444241013934728	0.16054032721586245
MAPK8IP3_SPAG9	-0.7794674127812689	-1.7269675702307066	0.36130674143889485	gene_gene	0.3748781628100325	0.6498135295263868
MAPKAPK3_MAPKAPK2	-0.37878846319016	-0.8048492776023862	0.22646167887945	gene_gene	0.5260512660457408	0.7697600967190891
MAPRE3_MAPRE1	-0.3258363240878076	-0.13161384704923834	-0.11157044268620295	gene_gene	0.7579049397822252	0.9098392633749324
MAT2A_MAT1A	-1.9064725720475815	-1.5816280223763586	-0.8501049613406805	gene_gene	0.022453164374328316	0.15417839537038777
MBOAT2_MBOAT1	0.08491963092562829	-1.1352770485042885	0.8820670675332125	gene_gene	0.09681367003139042	0.3237600004296498
MDGA2_MDGA1	-0.3561636320965104	0.7564939235001843	-0.6576700114870602	gene_gene	0.04293623270356922	0.21159961571615452
MED12L_MED12	2.1637400517593357	2.053039184353165	1.1092596498627174	gene_gene	0.0010098578131947965	0.050535983139842165
MED13L_MED13	2.102462328102969	1.7154519296391337	1.2440371205784881	gene_gene	0.0082951888014177	0.11096161643454845
MEGF11_MEGF10	-0.23198294720625826	0.20809884581962476	-0.21500661717561953	gene_gene	0.5586576071141168	0.7832232061300785
METTL2B_METTL2A	-0.9353946465533105	-1.2149378121827061	-0.0919838919776502	gene_gene	0.7666010169228965	0.9107963911802175
METTL7B_METTL7A	-1.1778529633771848	-0.6141737279147292	-0.6833384353866511	gene_gene	0.008739272750867702	0.11194185618828659
MFN2_MFN1	-2.673985349627577	-3.349542355053216	-0.590894178459663	gene_gene	0.12562689098747346	0.36449492314675397
MGAM_SI	-0.47341761840625635	-0.9718735824773074	0.22883257950036331	gene_gene	0.5346852064456533	0.7713245975336456
MGAT4B_MGAT4A	0.13269122986541143	-0.7911665485234913	0.7299950704332766	gene_gene	0.045364179603762426	0.22030275942230643
MICB_MICA	-0.9218811366062681	-1.0162307611024768	-0.19387032376018953	gene_gene	0.520872738548422	0.7675234917094057
MID2_MID1	-1.4292641436492726	-0.8831811861193296	-0.7785224217425061	gene_gene	0.013704573334377131	0.12623622510572946
MKNK2_MKNK1	-0.05824513886082121	-0.3540573480737045	0.28520572574494313	gene_gene	0.1671455703436418	0.43235696010284325
MLLT3_MLLT1	0.18556670908437678	-0.7158596432232852	0.7391357529440461	gene_gene	0.009464296308260555	0.11194185618828659
MMD2_MMD	-0.5642354661724045	-0.7973939062844156	0.036684938170289866	gene_gene	0.9307176180725203	0.9752178500658149
MMEL1_MME	-0.32598690483969844	-0.09707474779312604	-0.1317797481782556	gene_gene	0.6578743115640007	0.8566504941983827
MOAP1_PNMA1	0.05123214366979312	1.0520022791541348	-0.4218919354333933	gene_gene	0.11452312325116404	0.3463666955526122
MOGAT2_MOGAT1	-0.6993183485003228	-0.6272964056474392	-0.1971827711436073	gene_gene	0.4411100507645829	0.7155013421850714
MORF4L2_MORF4L1	-0.11147567855039346	-0.5868524943556966	0.3671719300552834	gene_gene	0.3440734411679588	0.6301770662472068
MPP2_MPP6	-0.9298578803694793	-1.560173597296809	0.11404998424103358	gene_gene	0.8072434365396635	0.9262150535209488
MPP3_MPP7	-0.4571437698880086	0.31957748230738214	-0.5049091190521671	gene_gene	0.02529892362914972	0.16185025675791434
MPPED2_MPPED1	-0.5769094208071129	-0.41500994558350485	-0.19806008310913006	gene_gene	0.5782769506182075	0.8005715848612281
MPST_TST	-0.9600697399335901	-1.9339981434369857	0.3009382759153701	gene_gene	0.2959231346200861	0.5858701983194203
MRFAP1L1_MRFAP1	-0.8534592335990192	-0.4572863748594582	-0.4500576847517199	gene_gene	0.22449552883332635	0.5015843702783647
MSC_TCF21	-0.12856613368151892	-0.12213863188105073	0.08019697732346498	gene_gene	0.7621763167939473	0.9107963911802175
MSI2_MSI1	-0.43478812752601564	-1.228868777528931	0.41671309279029956	gene_gene	0.15025739869474233	0.39990987249505067
MSX2_MSX1	-0.25634313083278115	0.1151884108318044	-0.18540868142299904	gene_gene	0.44853443172659013	0.7192360811742521
MTHFD1L_MTHFD1	-0.7125776315131892	-0.7240507555208571	-0.15425156530981554	gene_gene	0.5419469238085461	0.7752851826705591
MTHFD2L_MTHFD2	0.01851684917496876	0.04901093992894495	0.12788413850907554	gene_gene	0.6289560460478218	0.8370640567062434
MTNR1B_MTNR1A	0.3787047142218137	0.6440972616402185	0.1424731610577504	gene_gene	0.653037709845901	0.8531875864560733
MTSS1L_MTSS1	-0.375054138549306	-0.2664254113299671	-0.08249588363656463	gene_gene	0.7274956563980518	0.8931114732896226
MX2_MX1	-0.1454051205970358	-0.9827746132978176	0.5631758960431945	gene_gene	0.2905733398739785	0.5822773153116689
MYO1B_MYO1A	-0.7490566364897319	-0.8405620042523445	-0.12306618071708332	gene_gene	0.766899485008232	0.9107963911802175
MYO1C_MYO1H	-1.1922449722838773	-1.3092087661940708	-0.29408597127930136	gene_gene	0.4606069962985121	0.7316563714967761
MYO1D_MYO1G	-0.7622808709199157	-0.9458677326601836	-0.07513367784986129	gene_gene	0.7824977166170435	0.9177178023879347
MYO1F_MYO1E	-0.2976881079929913	-0.31622234612544753	0.023789922752918715	gene_gene	0.9425977727636078	0.9787053487364074
MYO7B_MYO7A	-1.2647783407450295	-0.7587233276764029	-0.6863160348631293	gene_gene	0.02227641930706884	0.15417839537038777
MZT2B_MZT2A	-0.9466646308015512	-1.3905046383014932	-0.0012927158462558133	gene_gene	0.993537420954393	0.9964842834168466
NAA11_NAA10	-1.4810638186331668	-1.8468131784824415	-0.2706888317620649	gene_gene	0.333645909618868	0.6212883900348685
NAA16_NAA15	-1.1491066679282675	-1.7909481352145233	0.028824464017749837	gene_gene	0.9337946433058257	0.9755136199254639
NABP2_NABP1	-1.0196418118773138	0.03451643181046959	-0.9018567770068614	gene_gene	0.04801415433345664	0.22805390942485781
NAP1L4_NAP1L1	-0.06079178460200599	-0.3799519487229547	0.29769747642597555	gene_gene	0.5516987617311996	0.7816364849836803
NAPB_NAPA	0.230858158876608	-1.1978157715578674	1.0643252175458753	gene_gene	0.0348108515752895	0.19243584047335052
NAT2_NAT1	-0.33057885479086724	-0.16459988239236276	-0.0971561969397467	gene_gene	0.8015711916995912	0.925747976632918
NAV3_NAV2	-0.7974158109611004	-1.0726551175844368	-0.03663631972766889	gene_gene	0.9083532122501106	0.9687040957794727
NBPF3_NBPF15	-2.1596877401822305	-3.06111731695839	-0.06597702167042602	gene_gene	0.9121097550669139	0.9695284290184947
NCK2_NCK1	-0.14052285588800714	-0.7350202788466844	0.42417380635471225	gene_gene	0.13256686036144147	0.37144769860698895
NCKAP1L_NCKAP1	-1.2809206785975105	-1.9191115819550024	-0.028558094897211592	gene_gene	0.9144114666947881	0.9709730007171462
NDEL1_NDE1	-1.164347574499472	-0.2669737009036907	-0.8714708981491688	gene_gene	0.014894966524438261	0.13071883794881153
NDUFA4L2_NDUFA4	-0.6463539235627622	-1.0376319270797483	0.09408570493578698	gene_gene	0.7805940108709897	0.9177178023879347
NECAP2_NECAP1	-1.5599674426560102	-1.196422392526702	-0.7273095946218442	gene_gene	0.02683326721392479	0.1694911272011493
NEK7_NEK6	-1.1508575966467047	-0.6362179452359433	-0.6435407982761671	gene_gene	0.036508236481503	0.19791307145235837
NELL2_NELL1	-1.3806944718237053	0.20400057732320953	-1.3613380554141108	gene_gene	0.0033832321290496827	0.072934450720812255
NETO2_NETO1	-0.5963375963942512	-0.8288344410568431	0.02284202854962911	gene_gene	0.9460862113579577	0.981338164852665
NHLH2_NHLH1	-0.3113930043645557	0.5307855655081039	-0.4818183213641735	gene_gene	0.013849216929075174	0.12623622510572946
NIPAL1_NIPA2	-0.01169693820513595	-0.05580385181479695	0.1585419749282811	gene_gene	0.6258151217387802	0.8370640567062434
NIPSNAP2_NIPSNAP1	-0.8803204934582428	-0.5782359226329183	-0.4066769945170786	gene_gene	0.2383952524871294	0.5219373541352424
NIPSNAP3B_NIPSNAP3A	-0.9837714696065176	-0.3206094892507636	-0.659745587346187	gene_gene	0.07363992263110956	0.2913310733676204
NKAPL_NKAP	-1.4104697523276435	-1.4807124209441844	-0.412709294520297	gene_gene	0.2213162300222635	0.5006445791317029
NKIRAS2_NKIRAS1	-0.6501491232824976	-0.5252125296933684	-0.20729917908569032	gene_gene	0.5580372130187483	0.7832232061300785
NLN_THOP1	-0.259620033765996	-0.2483005716602696	0.022412145547663558	gene_gene	0.9569158589601285	0.9836560226835653
NLRP7_NLRP2	-1.30568972624645	-0.9853243398221869	-0.595627945382006	gene_gene	0.08707928799118676	0.30962791387249655
NMT2_NMT1	-1.925164641979484	-1.650025278605014	-0.8290750418396903	gene_gene	0.007344175358296535	0.10697760560349401
NOL4L_NOL4	0.002386111785089732	0.44242590573278817	-0.1167239673611915	gene_gene	0.7361936033329513	0.8975874861228951
NONO_PSPC1	-1.0338095024141116	-0.09809192894512243	-0.8390116135917782	gene_gene	0.009094276487744779	0.11194185618828659
NOVA2_NOVA1	-0.5837640757796324	-0.6837707526187873	-0.04883078785210083	gene_gene	0.8738837551807023	0.9534960464365714
NPBWR2_NPBWR1	-0.11058123058543311	0.5342319848450179	-0.2830080698687016	gene_gene	0.39932309288873147	0.6684436858810395
NPR2_NPR1	-0.6363301798424627	-0.7278748887020614	-0.07578323247821375	gene_gene	0.8269916561932086	0.936385729348463
NPTX2_NPTX1	-0.507802741829724	-0.3257741002482952	-0.18077749037272373	gene_gene	0.5309120854771938	0.7699255830202066
NR1H3_NR1H2	-0.16886091600355602	-0.6018626382697655	0.31850389575932936	gene_gene	0.4432096725120189	0.715526587284294
NR2C2_NR2C1	-1.227487958915042	-0.35574668162252127	-0.8830560068640387	gene_gene	0.02244025539546742	0.15417839537038777
